id,fg_did,Yelp Business Name,street1,city,state,zipcode
641309,7402637662,Charter Communications Internet Provider,2852 Maple Ave,Zanesville,OH,43701
641307,5593283934,Charter Communications Corcoran,908 Whitley Ave,Corcoran,CA,93212
641305,2242156657,Zion Charter Communications,2686 Sheridan Rd,Zion,IL,60099
641303,5153292081,Charter Communications Fort Dodge,2777 5th Ave S,Fort Dodge,IA,50501
641301,4025138323,Charter Communications Fremont,108 E 4th St,Fremont,NE,68025
641299,5038319076,West Linn Charter Communications,1978 8th Ave,West Linn,OR,97068
641293,9374901383,Charter Communications Dayton,1216 Springfield St,Dayton,OH,45403
641295,7156001682,Charter Communications Stevens Point,1116 Main St,Stevens Point,WI,54481
641291,4025138429,Charter Communications Papillion,109 E Grant St,Papillion,NE,68046
641287,9739634483,Charter Communications,68 Sidney St,Lodi,NJ,7644
641289,5734754983,Charter Communications Wentzville,10 W Allen,Wentzville,MO,63385
641285,9034589082,Charter Communications,108 W Rusk St,Marshall,TX,75670
641283,6623740412,Charter Communications Columbus,608 2nd Ave N,Columbus,MS,39701
641281,2075124238,Charter Communications South Portland,360 Cottage Rd,South Portland,ME,4106
641275,2055022386,Charter Communications Homewood,1152 Oxmoor Rd,Homewood,AL,35209
641273,5713864317,Charter Communications Fairfax,10389 Main St,Fairfax,VA,22030
641269,7083157763,Charter Communications Dolton,14222 Chicago Rd,Dolton,IL,60419
641271,5593283936,Charter Communications Lemoore,1266 N Lemoore Ave,Lemoore,CA,93245
641267,8156050332,Charter Communications,145 E Church St,Woodstock,IL,60098
641261,9493962017,Charter Communications Laguna Beach,109 Broadway St,Laguna Beach,CA,92651
641259,4405804106,Charter Communications Phone Services,32742 Walker Rd,Avon Lake,OH,44012
641255,9548608127,Charter Communications Coconut Creek,6538 Florida 7,Coconut Creek,FL,33073
641257,9034480197,Charter Communications HDTV,439 W Main St,Denison,TX,75020
641253,2093229814,Charter Communications Home Internet,913 C St,Galt,CA,95632
641251,8164923878,Charter Communications Grandview,722 Main St,Grandview,MO,64030
641247,4253127540,Charter Communications - Issaquah,55 E Sunset Way,Issaquah,WA,98027
641245,6195686646,Charter Communications Lemon Grove,3115 Lemon Grove Ave,Lemon Grove,CA,91945
641243,6517603262,Charter Communications White Bear Lake,4783 Banning Ave,White Bear Lake,MN,55110
641239,3082218098,Charter Communications North Platte,309 E 5th St,North Platte,NE,69101
641233,8155873566,Charter Communications New Lenox,390 W Lincoln Hwy,New Lenox,IL,60451
641235,5623723087,Charter Communications Seal Beach,1009 California 1,Seal Beach,CA,90740
641231,2703509524,Elizabethtown Charter Communications,208 Sycamore St,Elizabethtown,KY,42701
641229,2065196872,Charter Communications,2783 78th Ave SE,Mercer Island,WA,98040
641227,2014942791,Charter Communications Ridgewood,166 Dayton St,Ridgewood,NJ,7450
641225,6623596997,Charter Communications,575 Academy Rd,Starkville,MS,39759
641223,7243879621,Charter Communications New Castle,108 E North St,New Castle,PA,16101
641221,2623534869,Charter Communications Caledonia,12408 5 1/2 Mile Rd,Caledonia,WI,53108
641219,6307492083,Charter Communications,232 W State St,Geneva,IL,60134
641217,3237745287,Charter Communications,7936 Atlantic Ave,Cudahy,CA,90201
641215,6412438398,Charter Communications HD Television,956 N Quincy Ave,Ottumwa,IA,52501
641213,6028992668,Charter Communications Home Internet,21817 S Ellsworth Rd,Queen Creek,AZ,85142
641211,2194406603,Charter Communications Crown Point,10 N Court St,Crown Point,IN,46307
641209,6015300611,Charter Communications Pearl,208 Pearl Dr,Pearl,MS,39208
641205,2544594613,Charter Communications - Colleyville,4672 Colleyville Blvd,Colleyville,TX,76034
641201,8155873452,Charter Communications Loves Park,6259 Material Ave,Loves Park,IL,61111
641199,6052318287,Charter Communications Aberdeen,149 Railroad Ave SE,Aberdeen,SD,57401
641197,2242162906,Charter Communications Vernon Hills,287 Center Dr,Vernon Hills,IL,60061
641195,9143680297,Charter Communications Peekskill,1007 Brown St,Peekskill,NY,10566
641193,5105926036,Charter Communications Pinole,2670 Pinole Valley Rd,Pinole,CA,94564
641191,7048595628,Charter Communications,21384 Catawba Ave,Cornelius,NC,28031
641187,5803790327,Ponca City Charter Communications,2027 N 14th St,Ponca City,OK,74601
641189,7605373659,Desert Hot Springs Charter Communications,13098 Palm Dr,Desert Hot Springs,CA,92240
641185,2165030458,East Cleveland Charter Communications,14878 Euclid Ave,East Cleveland,OH,44112
641183,5014368652,Charter Communications - North Little Rock,4709 J.F.K. Blvd,North Little Rock,AR,72116
641181,5412369026,Charter Communications Internet Provider,1583 U.S. 97,Redmond,OR,97756
641179,6182410874,Charter Communications Phone Services,152 S Buchanan St,Edwardsville,IL,62025
641175,8164923843,Charter Communications Belton,408 Main St,Belton,MO,64012
641173,7604128865,Charter Communications Phone Services,552 E Virginia Way,Barstow,CA,92311
641169,8155873213,Charter Communications Freeport,9 S Galena Ave,Freeport,IL,61032
641171,3365601973,Charter Communications,10 S Fayetteville St,Asheboro,NC,27203
641167,6614026762,Charter Communications Wasco,2438 Medal of Honor Recipient Larry Stanley Pierce Memorial ,Wasco,CA,93280
641165,9312984258,Charter Communications Lebanon,108 S Maple St,Lebanon,TN,37087
641163,6623596991,Charter Communications Horn Lake,3310 Fairmeadow Dr,Horn Lake,MS,38637
641161,9034480195,Charter Communications Kingsville,238 E Kleberg Ave,Kingsville,TX,78363
641159,7344308173,Wyandotte Charter Communications,2930 Biddle Ave,Wyandotte,MI,48192
641155,3212348776,Charter Communications Rockledge,208 Barton Blvd,Rockledge,FL,32955
641157,8563065087,Charter Communications Bridgeton,10 Orange St,Bridgeton,NJ,8302
641153,6028992489,Charter Communications El Mirage,12444 W Thunderbird Rd,El Mirage,AZ,85335
641151,3212348648,Casselberry Charter Communications,2733 S US Highway 17 92,Casselberry,FL,32707
641149,6503946736,Charter Communications Belmont,1059 Alameda De Las Pulgas,Belmont,CA,94002
641147,9205450176,Charter Communications De Pere,109 Wisconsin 57,De Pere,WI,54115
641145,8704988637,Charter Communications,152 Carroll Rd,Paragould,AR,72450
641141,5803790304,Charter Communications Ardmore,282 N Commerce St,Ardmore,OK,73401
641143,8155873094,Charter Communications Home Internet,108 E 10th St,Lockport,IL,60441
641139,5073206024,Charter Communications Owatonna,208 N Cedar Ave,Owatonna,MN,55060
641137,9284604374,Charter Communications,23336 Archibald St,San Luis,AZ,85349
641133,6307492067,Charter Communications Westmont,219 N Cass Ave,Westmont,IL,60559
641135,6015264501,Charter Communications Vicksburg,809 China St,Vicksburg,MS,39183
641131,9252593065,Charter Communications,1009 1st St,Lafayette,CA,94549
641127,3145969777,Charter Communications - Hazelwood,6028 N Lindbergh Blvd,Hazelwood,MO,63042
641129,3193330965,Charter Communications Burlington,2848 E Agency St,Burlington,IA,52601
641125,3343519986,Charter Communications Enterprise,109 E Brunson St,Enterprise,AL,36330
641123,7072969045,Charter Communications Windsor,7639 Conde Ln,Windsor,CA,95492
641119,9563659778,Charter Communications Leander,809 U.S. 183,Leander,TX,78641
641121,4025131876,Charter Communications Internet Provider,809 W South St,Hastings,NE,68901
641117,5593283933,Charter Communications Phone Services,2008 S Academy Ave,Sanger,CA,93657
641113,2703504773,Charter Communications Home Internet,1010 Kentucky Ave,Paducah,KY,42003
641111,2014942775,Charter Communications Bergenfield,31 Bedford Ave,Bergenfield,NJ,7621
641109,5053992924,Charter Communications Carlsbad,170 W Tansill St,Carlsbad,NM,88220
641107,7604128863,Charter Communications - Ridgecrest,156 E Ridgecrest Blvd,Ridgecrest,CA,93555
641105,3852651541,Charter Communications Holladay,2261 E Murray Holladay Rd,Holladay,UT,84117
641103,9034480188,Charter Communications Greenville,2709 Washington St,Greenville,TX,75401
641101,4196657139,Charter Communications Sandusky,1051 Grand Army of the Republic Hwy,Sandusky,OH,44870
641095,3852651474,Charter Communications,133 N Main St,Kaysville,UT,84037
641091,3192377017,Charter Communications,109 Co Highway E35,Marshalltown,IA,50158
641087,6126435642,Charter Communications High Definition Cable,6409 University Ave NE,Fridley,MN,55432
641085,8608665321,Charter Communications High Speed Cable,41 State St,New London,CT,6320
641083,5404578936,Charter Communications Winchester,43 E Boscawen St,Winchester,VA,22601
641081,3145969758,Maryland Heights Charter Communications,12124 Dorsett Rd,Maryland Heights,MO,63043
641079,6182410855,Charter Communications,121 W Main St,Collinsville,IL,62234
641077,3305919958,Charter Communications Medina,4265 Pearl Rd,Medina,OH,44256
641075,3136629268,Charter Communications,6809 Park Ave,Allen Park,MI,48101
641073,9374901373,Charter Communications,766 E Main St,Trotwood,OH,45426
641071,9034168236,Charter Communications Paris,30 Bonham St,Paris,TX,75460
641069,4843696019,Easton Charter Communications,3081 William Penn Hwy,Easton,PA,18045
641067,3126201464,Homer Glen Charter Communications,15814 S Bell Rd,Homer Glen,IL,60491
641063,2014942768,Charter Communications,84 W Century Rd,Paramus,NJ,7652
641065,7708926752,Charter Communications,2791 Buford Hwy,Duluth,GA,30096
641061,7072969043,Charter Communications,809 Southampton Rd,Benicia,CA,94510
641059,3305771318,Wooster Charter Communications,108 N Market St,Wooster,OH,44691
641057,7156001655,Charter Communications,1309 Wisconsin 35,Superior,WI,54880
641055,5023166791,Jeffersontown Charter Communications,10413 Watterson Trail,Jeffersontown,KY,40299
641053,4233423861,ThompsonÕs Station Charter Communications,2914 Stewart Campbell Point,Thompson's Station,TN,37179
641051,6182410854,Carbondale Charter Communications,109 S Illinois Ave,Carbondale,IL,62901
641049,8453725913,Spring Valley Charter Communications,135 Maple Ave,Spring Valley,NY,10977
641047,6015264495,Charter Communications,309 Clinton Blvd,Clinton,MS,39056
641043,8304762678,Charter Communications Seguin,108 S Camp St,Seguin,TX,78155
641041,5632757183,Charter Communications Clinton,359 5th Ave S,Clinton,IA,52732
641039,7048595627,Statesville Charter Communications,362 S Tradd St,Statesville,NC,28677
641037,2242156588,Charter Communications Wilmette,1182 Wilmette Ave,Wilmette,IL,60091
641035,8595385396,Nicholasville Charter Communications,123 S Main St,Nicholasville,KY,40356
641033,6307492062,Charter Communications West Chicago,495 Main St,West Chicago,IL,60185
641031,2144447615,Farmers Branch Charter Communications,1058 S Elm St,Farmers Branch,TX,75006
641029,9034168200,Charter Communications,114 N Beaton St,Corsicana,TX,75110
641027,2083579172,Charter Communications - Post Falls,953 E Polston Ave,Post Falls,ID,83854
641025,2165030453,Charter Communications,20075 Van Aken Blvd,Shaker Heights,OH,44122
641023,8155854345,Charter Communications,109 E Locust St,Belvidere,IL,61008
641021,5304884105,Charter Communications,6044 Clark Rd,Paradise,CA,95969
641019,5038319061,Charter Communications Internet Provider,7275 SW Nyberg St,Tualatin,OR,97062
641017,3365601946,Charter Communications Phone Services,29 E Guilford St,Thomasville,NC,27360
641015,6195686629,Charter Communications,999 Saturn Blvd,San Diego,CA,92154
641013,2093226029,Charter Communications,1118 Commerce Ave,Atwater,CA,95301
641011,2623534865,Mt Pleasant Charter Communications,1030 S Airline Rd,Mt Pleasant,WI,53406
641009,3305771225,Barberton Charter Communications,98 Wooster Rd N,Barberton,OH,44203
641007,9034168121,Charter Communications,508 Market Loop,Southlake,TX,76092
641005,3135645098,Charter Communications,27332 Michigan Ave,Inkster,MI,48141
641003,6572087144,Charter Communications HDTV,1008 Hamner Ave,Norco,CA,92860
640999,8304762533,Charter Communications Home Internet,261 N Adams St,Eagle Pass,TX,78852
640997,7083157759,Charter Communications - Lansing,3321 Ridge Rd,Lansing,IL,60438
640995,9895464484,Charter Communications Internet Provider,171 E Bellows St,Mt Pleasant,MI,48858
640993,9782418249,Melrose Charter Communications,577 Main St,Melrose,MA,2176
640989,7344078094,Garden City Charter Communications,29585 Ford Rd,Garden City,MI,48135
640987,3145969753,Kirkwood Charter Communications,175 W Jefferson Ave,Kirkwood,MO,63122
640985,5073206016,Charter Communications Internet Provider,108 Market St,Winona,MN,55987
640983,3343219943,Charter Communications Phone Services,333 S 10th St,Opelika,AL,36801
640981,8155703227,Charter Communications HDTV,852 Front St,McHenry,IL,60050
603677,6787238979,Charter Communications,69 Academy St,Alpharetta,GA,Ê30009
603675,3072017435,Charter Communications,1800 Wagonhammer Lane,Gillette,WY,82718
603665,5734162984,Charter Communications Sikeston,919 East Malone Avenue,Sikeston,MO,63801
603663,2052866978,Charter Communications Birmingham,2105 3rd Avenue North,Birmingham,AL,35203
580931,2055823870,Virus Protection At Charter Communications,440 Patriot Pkwy,Tuscaloosa,AL,35405
580929,4237978239,Fast Internet Charter Communications,4031 Cloud Springs Rd,Ringgold,GA,30736
580927,7709546223,Internet Packages with Charter Communications,400 Rome St,Carrollton,GA,30117
580899,9704380017,Faster Internet With Charter Communications,146 E 15th St,Durango,CO,81301
580901,7065537005,Virus Protection At Charter Communications,1103 S Hamilton St,Dalton,GA,30720
580897,6088071785,Faster Internet With Charter Communications,E10704 Wisconsin 33,Baraboo,WI,53913
580873,5095810355,Wi-fi Services with Charter Communications,1105 E University Way,Ellensburg,WA,98926
580871,8284758034,Charter Communications of Waynesville,1496 Sulphur Springs Rd,Waynesville,NC,28786
580859,4028176516,Internet and TV Bundles Charter Communications,2303 W 2nd St,Hastings,NE,68901
580847,7196234881,Internet Packages with Charter Communications,312 State St,Alamosa,CO,81101
580845,9102529837,Internet Packages with Charter Communications,850 E Ocean Rd,Holly Ridge,NC,28445
580839,8176312181,Television service Charter Communications,3809 Harbour View Ct,Fort Worth,TX,76179
580835,2564569870,http://www.yelp.com/biz/cable-tv-charter-communications-cullman,256 U.S. 278,Cullman,AL,35055
580831,7315066657,Cable Internet Charter Communications,1142 Tennessee 431,Martin,TN,38237
580825,2055022449,Charter Communications of Tuscaloosa,2306 11th St,Tuscaloosa,AL,35401
580823,2526577972,Wi-fi Services with Charter Communications,2400 S Virginia Dare Trail,Nags Head,NC,27959
580819,2564569869,Telephone Services with Charter Communications,109 Seaboard Blvd,Piedmont,AL,36272
580809,2034030550,Internet Packages with Charter Communications,9 Commerce Rd,Newtown,CT,6470
580807,7152541682,Internet Packages with Charter Communications,310 E Jackson St,Wisconsin Rapids,WI,54494
580803,7314120745,Charter Communications of Maryville,1774 Henry G Ln St,Maryville,TN,37801
580805,7708585772,Charter Communications of Dublin,210 Zenith St,Dublin,GA,31021
580801,3237989424,Faster Internet With Charter Communications,525 W Morris Blvd,Morristown,TN,37813
580795,9896234028,Saginaw Charter Communications,1581 S Washington Ave,Saginaw,MI,48601
580789,3072402615,Cable Internet Charter Communications,714 Coburn Ave,Worland,WY,82401
580787,7312460013,Internet Charter Communications,10469 Lexington St,Huntingdon,TN,38344
580785,5412408015,Charter Communications,2800 SE Hwy 101,Lincoln City,OR,97367
580781,2317942014,Television service Charter Communications,1392 Trade Centre Dr,Traverse City,MI,49696
580779,9204611654,Fast Internet Charter Communications,1623 Broadway Ave,Sheboygan,WI,53081
